OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
8218;BV-5224;Clotoide;21.191; ; ;17.61967868017661;
8219;BV-5224;Clotoide;21.191; ; ;1.939777409005523;
8220;BV-5224;Corba;231.488; ; ;56.084730017909045;
8221;BV-5224;Corba;98.515; ; ;39.33954858879074;
8222;BV-5224;Clotoide;18.999; ; ;3.665177245758615;
8223;BV-5224;Clotoide;18.999; ; ;4.427665437674669;
8224;BV-5224;Corba;81.526; ; ;25.268377182376277;
8225;BV-5224;Corba;47.628; ; ;19.72760124822906;
8226;BV-5224;Recta;0; ; ;38.181586616919766;
8227;BV-5224;Clotoide;45.314; ; ;22.87161932901127;
8228;BV-5224;Corba;89.609; ; ;35.129475305858534;
8229;BV-5224;Clotoide;38.535; ; ;16.57054009600333;
8230;BV-5224;Clotoide;38.535; ; ;1.9453333738509313;
8231;BV-5224;Corba;763.3; ; ;77.13641782276281;
8232;BV-5224;Corba;222.276; ; ;35.702908694182916;
8233;BV-5224;Corba;703.527; ; ;70.95497262441484;
8234;BV-5224;Clotoide;50.27; ; ;3.5919751345470776;
8235;BV-5224;Clotoide;27.928; ; ;23.90445928214981;
8236;BV-5224;Corba;32.625; ; ;7.584697506628674;
8237;BV-5224;Clotoide;16.679; ; ;8.52595644941602;
8238;BV-5224;Clotoide;16.679; ; ;0.6531076860789767;
8239;BV-5224;Corba;479.011; ; ;17.212411250178572;
8240;BV-5224;Recta;0; ; ;38.264077969015844;
8241;BV-5224;Clotoide;41.986; ; ;38.10774575046117;
8242;BV-5224;Corba;46.257; ; ;19.439152899190105;
8243;BV-5224;Clotoide;24.714; ; ;13.203308194213058;
8244;BV-5224;Clotoide;24.714; ; ;1.537308859637123;
8245;BV-5224;Corba;397.3; ; ;27.3527922960894;
8246;BV-5224;Corba;100.656; ; ;10.75482228312811;
8247;BV-5224;Corba;124.343; ; ;28.44832944823702;
8248;BV-5224;Clotoide;13.347; ; ;1.4326120585665085;
8249;BV-5224;Clotoide;13.347; ; ;6.955516167851883;
8250;BV-5224;Corba;25.609; ; ;8.1829743745358;
8251;BV-5224;Clotoide;13.634; ; ;7.258219277227539;
8252;BV-5224;Clotoide;13.634; ; ;4.247700051655911;
8253;BV-5224;Corba;43.76; ; ;12.670930655647581;
8254;BV-5224;Corba;243.694; ; ;31.04366508652216;
8255;BV-5224;Corba;40.111; ; ;9.267404023977164;
8256;BV-5224;Corba;40.74; ; ;10.944640682927275;
8257;BV-5224;Clotoide;27.597; ; ;18.693639692809164;
8258;BV-5224;Clotoide;27.597; ; ;1.0828594409141399;
8259;BV-5224;Corba;703.352; ; ;48.901405943520714;
8260;BV-5224;Recta;0; ; ;42.54310617436804;
8261;BV-5224;Corba;535.211; ; ;59.928923163386784;
8262;BV-5224;Corba;87.013; ; ;26.289978956634545;
8263;BV-5224;Clotoide;27.556; ; ;8.726606207648564;
8264;BV-5224;Clotoide;27.556; ; ;18.730403952567848;
8265;BV-5224;Corba;40.54; ; ;11.30564659907662;
8266;BV-5224;Clotoide;29.594; ; ;21.603227477040146;
8267;BV-5224;Clotoide;21.139; ; ;13.6559732050111;
8268;BV-5224;Corba;32.245; ; ;18.90535001726335;
8269;BV-5224;Corba;45.997; ; ;21.71246951845597;
8270;BV-5224;Corba;23.296; ; ;17.50281176051624;
8271;BV-5224;Clotoide;24.702; ; ;26.190886564662723;
8272;BV-5224;Recta;0; ; ;10.865353280156453;
8273;BV-5224;Clotoide;13.547; ; ;14.384960738013739;
8274;BV-5224;Corba;12.755; ; ;10.728830954618369;
8275;BV-5224;Clotoide;14.657; ; ;16.840295166864532;
8276;BV-5224;Clotoide;48.856; ; ;13.78006572509113;
8277;BV-5224;Corba;173.211; ; ;44.29038475230474;
8278;BV-5224;Corba;743.954; ; ;54.75152887209508;
8279;BV-5224;Recta;0; ; ;27.94078078715587;
8280;BV-5224;Corba;491.77; ; ;26.87535406972406;
8281;BV-5224;Clotoide;22.174; ; ;0.9998697387638177;
8282;BV-5224;Clotoide;22.174; ; ;25.184821925920865;
8283;BV-5224;Corba;19.522; ; ;8.350246250803309;
8284;BV-5224;Clotoide;14.752; ; ;11.147032275410256;
8285;BV-5224;Clotoide;24.587; ; ;17.231900525026823;
8286;BV-5224;Corba;35.081; ; ;20.06341291891639;
8287;BV-5224;Corba;124.909; ; ;35.29943689998076;
8288;BV-5224;Corba;79.346; ; ;28.188866451327637;
8289;BV-5224;Clotoide;41.706; ; ;21.92162873513007;
8290;BV-5224;Clotoide;41.706; ; ;7.4707277210756295;
8291;BV-5224;Corba;232.825; ; ;19.65778323619679;
8292;BV-5224;Clotoide;41.684; ; ;7.33732764130239;
8293;BV-5224;Clotoide;20.842; ; ;24.256588287580232;
8294;BV-5224;Corba;17.907; ; ;11.370764586996463;
8295;BV-5224;Corba;33.871; ; ;8.754125250107169;
8296;BV-5224;Clotoide;30.656; ; ;27.744624032663804;
8297;BV-5224;Recta;0; ; ;12.378111523037559;
8298;BV-5224;Corba;57.382; ; ;17.835193568005224;
8299;BV-5224;Clotoide;21.225; ; ;7.8506101006817515;
8300;BV-5224;Clotoide;21.225; ; ;14.03517900088957;
8301;BV-5224;Corba;32.098; ; ;17.607866588239297;
8302;BV-5224;Clotoide;24.887; ; ;19.2942078001049;
8303;BV-5224;Clotoide;24.887; ; ;4.681183200869396;
8304;BV-5224;Corba;132.302; ; ;28.0028224781813;
8305;BV-5224;Clotoide;10.958; ; ;0.9075277872480718;
8306;BV-5224;Clotoide;10.958; ; ;5.9748986327068785;
8307;BV-5224;Corba;20.095; ; ;13.508009565924235;
8308;BV-5224;Clotoide;4.467; ; ;0.9930523315357803;
8309;BV-5224;Clotoide;22.335; ; ;23.223688189838047;
8310;BV-5224;Corba;22.015; ; ;11.41224040761843;
8311;BV-5224;Clotoide;17.264; ; ;13.874271898026665;
8312;BV-5224;Clotoide;17.264; ; ;10.985567086333003;
8313;BV-5224;Corba;27.128; ; ;17.572787469399785;
8314;BV-5224;Clotoide;13.358; ; ;6.577440920375315;
8315;BV-5224;Clotoide;13.358; ; ;7.240987123969571;
8316;BV-5224;Corba;24.642; ; ;9.628018346368439;
8317;BV-5224;Clotoide;15.556; ; ;9.81964624202595;
8318;BV-5224;Clotoide;15.556; ; ;0.9018529440193062;
8319;BV-5224;Corba;222.676; ; ;21.995496657526324;
8320;BV-5224;Recta;0; ; ;10.580385835623998;
8321;BV-5224;Clotoide;27.851; ; ;24.83321854913444;
8322;BV-5224;Corba;31.233; ; ;25.53490021762988;
8323;BV-5224;Clotoide;12.933; ; ;5.35499930388505;
8324;BV-5224;Clotoide;12.933; ; ;12.489390402426428;
8325;BV-5224;Corba;13.391; ; ;10.408801056460558;
8326;BV-5224;Clotoide;16.64; ; ;20.674398114885882;
8327;BV-5224;Recta;0; ; ;19.66461809772336;
8328;BV-5224;Corba;55.273; ; ;28.553445439470664;
8329;BV-5224;Clotoide;27.352; ; ;13.534478068908546;
8330;BV-5224;Recta;0; ; ;38.135373605936984;
8331;BV-5224;Corba;309.271; ; ;40.22472935061221;
8332;BV-5224;Corba;43.516; ; ;25.48832878538396;
8333;BV-5224;Clotoide;34.32; ; ;27.065734035298306;
8334;BV-5224;Clotoide;19.067; ; ;14.475785932766014;
8335;BV-5224;Corba;25.112; ; ;8.633521959727075;
8336;BV-5224;Clotoide;23.913; ; ;22.770534201193225;
8337;BV-5224;Clotoide;23.913; ; ;26.987211531065807;
8338;BV-5224;Corba;21.188; ; ;16.675080065034166;
8339;BV-5224;Clotoide;3.059; ; ;0.44168062352171666;
8340;BV-5224;Clotoide;15.297; ; ;13.72809126869964;
8341;BV-5224;Corba;17.044; ; ;15.008055773906682;
8342;BV-5224;Clotoide;16.283; ; ;15.554437638996227;
8343;BV-5224;Clotoide;16.283; ; ;5.052933303828244;
8344;BV-5224;Corba;52.472; ; ;25.47564703688039;
8345;BV-5224;Clotoide;10.647; ; ;2.160449559505368;
8346;BV-5224;Clotoide;17.746; ; ;12.144893358665641;
8347;BV-5224;Corba;25.851; ; ;28.539003086087405;
8348;BV-5224;Corba;57.707; ; ;11.28418890544749;
8349;BV-5224;Corba;164.698; ; ;74.66776883649717;
8350;BV-5224;Corba;78.868; ; ;18.788420014547228;
8351;BV-5224;Clotoide;52.251; ; ;34.61612091238139;
8352;BV-5224;Recta;0; ; ;41.03054303264962;
8353;BV-5224;Clotoide;24.371; ; ;23.90819946239631;
8354;BV-5224;Corba;24.841; ; ;14.213747076406808;
8355;BV-5224;Clotoide;16.03; ; ;10.342790430930583;
8356;BV-5224;Clotoide;26.716; ; ;11.222847713162299;
8357;BV-5224;Corba;63.598; ; ;20.816609228747723;
8358;BV-5224;Clotoide;6.795; ; ;0.7260015482544276;
8359;BV-5224;Clotoide;67.951; ; ;50.9261536438861;
8360;BV-5224;Corba;90.667; ; ;21.591612421801848;
8361;BV-5224;Corba;188.258; ; ;18.661992840414253;
8362;BV-5224;Recta;0; ; ;28.763706218093166;
8363;BV-5224;Corba;53.898; ; ;16.225840715349648;
8364;BV-5224;Clotoide;17.042; ; ;5.388354223007967;
8365;BV-5224;Clotoide;17.042; ; ;12.767162145136504;
8366;BV-5224;Corba;22.746; ; ;11.816850508029338;
8367;BV-5224;Clotoide;18.697; ; ;15.36739318405819;
8368;BV-5224;Clotoide;62.323; ; ;19.097193338287113;
8369;BV-5224;Corba;203.388; ; ;27.402366340277997;
8370;BV-5224;Clotoide;72.632; ; ;25.937596647192343;
8371;BV-5224;Clotoide;72.632; ; ;21.95929756825393;
8372;BV-5224;Corba;240.238; ; ;31.036824160647967;
8373;BV-5224;Clotoide;54.652; ; ;12.432718556206463;
8374;BV-5224;Clotoide;34.157; ; ;14.506421146296507;
8375;BV-5224;Corba;80.427; ; ;18.627384875446488;
8376;BV-5224;Corba;4909.147; ; ;90.26653793447946;
8377;BV-5224;Corba;584.69; ; ;75.83040650756715;
8378;BV-5224;Corba;459.898; ; ;34.56817115806309;
8379;BV-5224;Corba;466.27; ; ;52.222697684302865;
8380;BV-5224;Corba;156.63; ; ;38.24021775034827;
8381;BV-5224;Corba;1115.573; ; ;44.39991598540187;
8382;BV-5224;Clotoide;37.581; ; ;1.2660618047570744;
8383;BV-5224;Clotoide;37.581; ; ;21.667362254223004;
8384;BV-5224;Corba;65.181; ; ;24.782580547219112;
8385;BV-5224;Corba;618.611; ; ;28.97164069122517;
8386;BV-5224;Corba;3401.641; ; ;37.74603864396438;
8387;BV-5224;Recta;0; ; ;46.84746650924838;
8388;BV-5224;Clotoide;14.006; ; ;15.05931123407863;
8389;BV-5224;Corba;13.06; ; ;21.78627121723384;
8390;BV-5224;Corba;22.209; ; ;12.087749805798849;
8391;BV-5224;Corba;89.013; ; ;34.51574682841465;
8392;BV-5224;Clotoide;10.588; ; ;1.2594600269302405;
8393;BV-5224;Clotoide;10.588; ; ;3.8888012689614952;
8394;BV-5224;Corba;28.827; ; ;7.548169102662673;
8395;BV-5224;Clotoide;21.638; ; ;16.240970495718134;
8396;BV-5224;Recta;0; ; ;54.29856805530831;
8397;BV-5224;Corba;22.308; ; ;17.124462061393587;
8398;BV-5224;Clotoide;25.052; ; ;28.131306134221635;
8399;BV-5224;Clotoide;12.526; ; ;5.4338928505518655;
8400;BV-5224;Corba;28.871; ; ;14.723560590445059;
8401;BV-5224;Clotoide;15.268; ; ;8.073871570502789;
8402;BV-5224;Clotoide;15.268; ; ;5.443857759630616;
8403;BV-5224;Corba;42.82; ; ;27.045465041738794;
8404;BV-5224;Corba;426.204; ; ;55.69663852912502;
8405;BV-5224;Corba;439.397; ; ;32.199789916101054;
8406;BV-5224;Corba;1075.66; ; ;53.21760370334463;
8407;BV-5224;Corba;159.453; ; ;26.878458187069135;
8408;BV-5224;Corba;96.868; ; ;33.956817186130635;
8409;BV-5224;Recta;0; ; ;43.61352698343772;
8410;BV-5224;Clotoide;40.209; ; ;16.415228035011378;
8411;BV-5224;Corba;98.488; ; ;9.650591283063253;
8412;BV-5224;Corba;24.255; ; ;40.78844682072205;
8413;BV-5224;Corba;39.127; ; ;15.775721245189239;
8414;BV-5224;Corba;161.781; ; ;13.365534816922116;
8415;BV-5224;Clotoide;86.16; ; ;45.88621981968877;
8416;BV-5224;Recta;0; ; ;14.663712212894385;
8417;BV-5224;Corba;142.708; ; ;48.0436747540015;
8418;BV-5224;Clotoide;49.815; ; ;17.38851353716871;
8419;BV-5224;Clotoide;83.025; ; ;35.77414870090652;
8420;BV-5224;Corba;191.388; ; ;13.087114868778906;
8421;BV-5224;Corba;50.585; ; ;18.81908555143013;
8422;BV-5224;Clotoide;24.418; ; ;11.786518337612018;
8423;BV-5224;Clotoide;15.261; ; ;10.285625166808497;
8424;BV-5224;Corba;22.879; ; ;16.82882830342618;
8425;BV-5224;Corba;143.958; ; ;35.27000872251853;
8426;BV-5224;Corba;27.956; ; ;22.25765327355057;
8427;BV-5224;Clotoide;21.3; ; ;16.22742251283111;
8428;BV-5224;Clotoide;35.5; ; ;25.50340982599085;
8429;BV-5224;Corba;49.413; ; ;15.241136645341355;
8430;BV-5224;Clotoide;17.935; ; ;6.509633773501168;
8431;BV-5224;Clotoide;17.935; ; ;12.564423281425086;
8432;BV-5224;Corba;26.782; ; ;6.64630182984615;
8433;BV-5224;Clotoide;21.098; ; ;17.38580156058269;
8434;BV-5224;Clotoide;105.489; ; ;21.58872449747804;
8435;BV-5224;Corba;515.444; ; ;53.53014280553251;
8436;BV-5224;Corba;180.18; ; ;11.988790150931766;
8437;BV-5224;Corba;57.212; ; ;12.620958587992002;
8438;BV-5224;Clotoide;31.096; ; ;16.900556425550317;
8439;BV-5224;Clotoide;31.096; ; ;18.456297511457606;
8440;BV-5224;Corba;52.39; ; ;23.251106627971946;
8441;BV-5224;Recta;0; ; ;42.36581696655628;
8442;BV-5224;Clotoide;57.143; ; ;22.84897060758278;
8443;BV-5224;Corba;142.904; ; ;11.128839935092474;
8444;BV-5224;Corba;28.449; ; ;29.067849145761095;
8445;BV-5224;Clotoide;30.625; ; ;32.96510584178914;
8446;BV-5224;Clotoide;34.027; ; ;31.42267883306153;
8447;BV-5224;Corba;36.92; ; ;9.287251646145586;
8448;BV-5224;Recta;0; ; ;18.833791643651843;
8449;BV-5224;Clotoide;19.685; ; ;6.763347384516352;
8450;BV-5224;Corba;57.291; ; ;26.059632284082248;
8451;BV-5224;Corba;38.19; ; ;34.806956056065204;
8452;BV-5224;Corba;141.867; ; ;23.192737649275042;
8453;BV-5224;Clotoide;36.648; ; ;9.46692879501342;
8454;BV-5224;Clotoide;36.648; ; ;17.377062110805728;
8455;BV-5224;Corba;77.286; ; ;28.498990920313194;
8456;BV-5224;Corba;46.845; ; ;28.96752988950957;
8457;BV-5224;Clotoide;51.766; ; ;57.20148523330467;
8458;BV-5224;Recta;0; ; ;45.39343492828559;
8459;BV-5224;Clotoide;17.136; ; ;11.288758598523705;
8460;BV-5224;Corba;26.41; ; ;22.454217714772433;
8461;BV-5224;Corba;147.366; ; ;39.24149593058401;
8462;BV-5224;Recta;0; ; ;43.13448620073588;
8463;BV-5224;Corba;215.366; ; ;28.017922584829158;
8464;BV-5224;Corba;20.579; ; ;19.411263473815744;
8465;BV-5224;Clotoide;2.405; ; ;0.2811101031861705;
8466;BV-5224;Clotoide;12.026; ; ;10.971348942943079;
8467;BV-5224;Corba;13.181; ; ;8.296055921256157;
8468;BV-5224;Corba;29.364; ; ;8.450322571665325;
8469;BV-5221;Corba;10.819; ; ;5.326640633673134;
8470;BV-5221;Clotoide;11.551; ; ;12.330330353293208;
8471;BV-5221;Clotoide;9.626; ; ;5.251079957562059;
8472;BV-5221;Corba;17.644; ; ;4.290739470203487;
8473;BV-5221;Corba;92.084; ; ;21.18943985529046;
8474;BV-5221;Corba;224.082; ; ;43.29217107597052;
8475;BV-5221;Corba;335.802; ; ;49.870744864255606;
8476;BV-5221;Corba;315.65; ; ;80.40473235259013;
8477;BV-5221;Recta;0; ; ;131.8598837197876;
8478;BV-5221;Clotoide;10.713; ; ;7.450561771411653;
8479;BV-5221;Corba;15.402; ; ;2.0350033944988803;
8480;BV-5221;Clotoide;14.656; ; ;13.943465160183031;
8481;BV-5221;Recta;0; ; ;27.924930092188095;
8482;BV-5221;Clotoide;10.743; ; ;11.031299908055752;
8483;BV-5221;Corba;10.988; ; ;7.638045409402313;
8484;BV-5221;Corba;74.543; ; ;17.613915503699843;
8485;BV-5221;Recta;0; ; ;87.96566964505921;
8486;BV-5221;Corba;522.341; ; ;29.35252038420883;
8487;BV-5221;Corba;220.38; ; ;14.802985689082783;
8488;BV-5221;Corba;30.039; ; ;9.81849918910988;
8489;BV-5221;Clotoide;16.337; ; ;8.884719702339503;
8490;BV-5221;Recta;0; ; ;70.03455515353217;
8491;BV-5221;Corba;11.021; ; ;4.681441876706719;
8492;BV-5221;Recta;0; ; ;15.196831416948632;
8493;BV-5221;Clotoide;5.514; ; ;4.127937061440212;
8494;BV-5221;Corba;7.365; ; ;6.661191362400283;
8495;BV-5213;Corba;15.791; ; ;5.418014246768995;
8496;BV-5213;Corba;12.365; ; ;11.427105752205783;
8497;BV-5213;Clotoide;9.334; ; ;7.0439618051412936;
8498;BV-5213;Clotoide;18.668; ; ;8.516985689194353;
8499;BV-5213;Corba;43.841; ; ;4.240200604469008;
8500;BV-5213;Corba;106.671; ; ;11.904737080460228;
8501;BV-5213;Recta;0; ; ;62.56895242787497;
8502;BV-5213;Clotoide;124.205; ; ;66.70794989394709;
8503;BV-5213;Corba;231.257; ; ;38.42018977936209;
8504;BV-5213;Corba;3859.196; ; ;118.72797136514396;
8505;BV-5213;Corba;885.861; ; ;28.1699598465949;
8506;BV-5213;Clotoide;90.025; ; ;15.997082596369324;
8507;BV-5213;Clotoide;60.016; ; ;30.582253521046667;
8508;BV-5213;Corba;117.779; ; ;29.779911585388003;
8509;BV-5213;Clotoide;39.563; ; ;13.289484688574039;
8510;BV-5213;Recta;0; ; ;396.2111791510233;
8511;BV-5213;Corba;97508.626; ; ;155.48136305165946;
8512;BV-5213;Corba;1782.071; ; ;99.82360198638034;
8513;BV-5213;Corba;214.43; ; ;47.6741882898337;
8514;BV-5213;Clotoide;51.007; ; ;12.133122786407338;
8515;BV-5213;Clotoide;51.007; ; ;9.176824264772703;
8516;BV-5213;Corba;282.693; ; ;79.06112779459129;
8517;BV-5213;Corba;187.174; ; ;33.409561857760615;
8518;BV-5213;Recta;0; ; ;52.86707215510699;
8519;BV-5213;Corba;4220.788; ; ;157.5289393178696;
8520;BV-5213;Recta;0; ; ;48.72233346799132;
8521;BV-5213;Corba;515.921; ; ;79.56598528074105;
8522;BV-5213;Corba;286.015; ; ;99.16428751165536;
8523;BV-5213;Clotoide;65.085; ; ;14.810520940354646;
8524;BV-5213;Clotoide;65.085; ; ;17.229661702144767;
8525;BV-5213;Corba;247.54; ; ;78.62914125670046;
8526;BV-5213;Corba;2240.645; ; ;92.97748950924394;
8527;BV-5213;Recta;0; ; ;172.60028018778593;
8528;BV-5213;Corba;139394.345; ; ;599.5451119740454;
8529;BV-5213;Recta;0; ; ;234.25550917661835;
8530;BV-5213;Clotoide;70.718; ; ;36.43458016166808;
8531;BV-5213;Corba;137.261; ; ;21.42251298164417;
8532;BV-5213;Clotoide;45.816; ; ;15.379821274190599;
8533;BV-5213;Clotoide;45.816; ; ;10.49887106425519;
8534;BV-5213;Corba;196.789; ; ;99.37751769673709;
8535;BV-5213;Clotoide;62.117; ; ;19.607465939943367;
8536;BV-5213;Recta;0; ; ;54.629340080565946;
8537;BV-5213;Corba;16367.948; ; ;159.9353902140984;
8538;BV-5213;Corba;259.672; ; ;53.136118538620494;
8539;BV-5213;Clotoide;37.055; ; ;5.734098470569433;
8540;BV-5213;Clotoide;37.055; ; ;14.47788999568617;
8541;BV-5213;Corba;88.686; ; ;18.130223446779155;
8542;BV-5213;Corba;191.178; ; ;41.432739021809006;
8543;BV-5213;Clotoide;44.062; ; ;10.15510699213368;
8544;BV-5213;Clotoide;44.062; ; ;13.618225845590144;
8545;BV-5213;Corba;144.737; ; ;76.89398416073615;
8546;BV-5213;Clotoide;45.803; ; ;15.009940844193533;
8547;BV-5213;Clotoide;45.803; ; ;4.146386268875621;
8548;BV-5213;Corba;505.963; ; ;47.76703150568489;
8549;BV-5213;Recta;0; ; ;73.67254750525245;
8550;BV-5213;Corba;790.016; ; ;32.1875348877115;
8551;BV-5213;Clotoide;34.123; ; ;1.450044770532308;
8552;BV-5213;Clotoide;34.123; ; ;20.612483122227246;
8553;BV-5213;Corba;56.487; ; ;9.197320754170764;
8554;BV-5213;Clotoide;33.357; ; ;19.698312543120995;
8555;BV-5213;Clotoide;166.787; ; ;54.85594066297263;
8556;BV-5213;Corba;507.107; ; ;38.88507357407694;
8557;BV-5213;Clotoide;19.752; ; ;0.5513080644790674;
8558;BV-5213;Clotoide;39.505; ; ;38.982539776902684;
8559;BV-5213;Corba;43.568; ; ;18.696394554840094;
8560;BV-5213;Corba;123.461; ; ;31.64284546485183;
8561;BV-5213;Clotoide;46.067; ; ;17.189129664765627;
8562;BV-5213;Clotoide;46.067; ; ;21.35123206953132;
8563;BV-5213;Corba;99.393; ; ;22.79936266332072;
8564;BV-5213;Corba;171.987; ; ;36.890380180012464;
8565;BV-5213;Clotoide;34.042; ; ;6.737873340736359;
8566;BV-5213;Clotoide;34.042; ; ;28.170254207754887;
8567;BV-5213;Corba;37.282; ; ;7.356459893210835;
8568;BV-5213;Corba;201.302; ; ;18.841124926389725;
8569;BV-5213;Recta;0; ; ;92.97181538223319;
8570;BV-5213;Corba;49732.989; ; ;113.83471528004557;
8571;BV-5213;Corba;291.242; ; ;53.616393827335834;
8572;BV-5213;Clotoide;21.39; ; ;2.0544655463241983;
8573;BV-5213;Clotoide;106.951; ; ;67.6258035693219;
8574;BV-5213;Corba;169.142; ; ;63.79021775753348;
8575;BV-5213;Corba;96.803; ; ;35.504757762576844;
8576;BV-5213;Clotoide;24.923; ; ;6.66377965583785;
8577;BV-5213;Clotoide;24.923; ; ;5.343545610956437;
8578;BV-5213;Corba;114.776; ; ;77.9251330258423;
8579;BV-5213;Corba;69.174; ; ;41.44503426462717;
8580;BV-5213;Corba;116.413; ; ;30.069922365561283;
8581;BV-5213;Corba;564.791; ; ;75.55479151436785;
8582;BV-5213;Recta;0; ; ;213.7857227038554;
8583;BV-5213;Clotoide;40.911; ; ;31.028936860324375;
8584;BV-5213;Corba;53.151; ; ;34.21555378143831;
8585;BV-5213;Corba;246.974; ; ;26.03614297628725;
8586;BV-5213;Corba;53.506; ; ;29.47877590467519;
8587;BV-5213;Clotoide;17.365; ; ;5.635475916137773;
8588;BV-5213;Clotoide;17.365; ; ;3.9299348921744452;
8589;BV-5213;Corba;77.515; ; ;50.64590268427363;
8590;BV-5213;Clotoide;59.928; ; ;46.33095458871902;
8591;BV-5213;Recta;0; ; ;87.22786009325254;
8592;BV-5213;Corba;121.023; ; ;43.24872950352204;
8593;BV-5213;Corba;1050.571; ; ;51.65888036992902;
8594;BV-5213;Corba;57441.644; ; ;90.58259267273331;
8595;BV-5213;Recta;0; ; ;97.19393666034973;
8596;BV-5213;Clotoide;124.775; ; ;63.62823194131525;
8597;BV-5213;Corba;256.235; ; ;37.57029300503516;
8598;BV-5213;Recta;0; ; ;47.21461345666171;
8599;BV-5213;Corba;1696.754; ; ;81.13577956503683;
8600;BV-5213;Clotoide;48.131; ; ;1.3653672943144637;
8601;BV-5213;Clotoide;48.131; ; ;18.09518727740401;
8602;BV-5213;Corba;128.022; ; ;28.446325770505126;
8603;BV-5213;Corba;187.614; ; ;72.18590870520235;
8604;BV-5213;Recta;0; ; ;30.80831928333226;
8605;BV-5213;Corba;33948.211; ; ;121.42897438157473;
8606;BV-5213;Clotoide;43.593; ; ;32.834403403115324;
8607;BV-5213;Corba;57.875; ; ;35.88910056023509;
8608;BV-5213;Clotoide;50.369; ; ;43.83468602787091;
8609;BV-5213;Recta;0; ; ;62.60529592855754;
8610;BV-5213;Clotoide;52.136; ; ;27.951694687212715;
8611;BV-5213;Corba;97.243; ; ;27.023413114620094;
8612;BV-5213;Clotoide;53.287; ; ;29.199455335350763;
8613;BV-5213;Recta;0; ; ;45.74345971367249;
8614;BV-5213;Clotoide;55.811; ; ;31.10252857256709;
8615;BV-5213;Corba;112.844; ; ;48.0965708581715;
8616;BV-5213;Clotoide;29.378; ; ;8.069810530466192;
8617;BV-5213;Clotoide;29.378; ; ;0.06225399983174707;
8618;BV-5213;Corba;13389.504; ; ;217.13139705333518;
8619;BV-5213;Corba;159.308; ; ;126.69954684638239;
8620;BV-5213;Clotoide;106.985; ; ;71.84576634218286;
8621;BV-5213;Recta;0; ; ;30.38746853401222;
8622;BV-5213;Corba;227.954; ; ;29.77839587308094;
8623;BV-5213;Corba;85.777; ; ;46.71300149263365;
8624;BV-5213;Corba;296.119; ; ;53.58265533817088;
8625;BV-5213;Recta;0; ; ;58.524251659128176;
8626;BV-5213;Clotoide;126.509; ; ;87.98060246629427;
8627;BV-5213;Corba;160.798; ; ;24.78551156317733;
8628;BV-5213;Corba;581.14; ; ;41.38629707627542;
8629;BV-5213;Recta;0; ; ;143.10958562585088;
8630;BV-5213;Corba;31255.096; ; ;215.3008828442923;
8631;BV-5213;Corba;134.455; ; ;19.857193851309653;
8632;BV-5213;Clotoide;52.978; ; ;20.874198064863723;
8633;BV-5213;Clotoide;52.978; ; ;16.8889601533982;
8634;BV-5213;Corba;166.183; ; ;43.14747252181999;
8635;BV-5213;Clotoide;50.668; ; ;15.448113839215523;
8636;BV-5213;Clotoide;253.34; ; ;61.560933635128265;
8637;BV-5213;Corba;631.721; ; ;26.248397585926877;
8638;BV-5213;Clotoide;26.293; ; ;0.663021645302764;
8639;BV-5213;Clotoide;52.585; ; ;30.73958757639155;
8640;BV-5213;Corba;89.92; ; ;52.09581280719267;
8641;BV-5213;Corba;256.366; ; ;29.70756204842471;
8642;BV-5213;Corba;34.556; ; ;12.706121713482654;
8643;BV-5213;Clotoide;22.119; ; ;15.31195532158548;
8644;BV-5213;Clotoide;22.119; ; ;6.619212478390919;
8645;BV-5213;Corba;74.615; ; ;18.868629316867313;
8646;BV-5213;Corba;199.046; ; ;42.38588217591241;
8647;BV-5213;Corba;47.879; ; ;22.357816586454987;
8648;BV-5213;Clotoide;33.703; ; ;23.722343470157462;
8649;BV-5213;Clotoide;33.703; ; ;12.140178914017376;
8650;BV-5213;Corba;93.561; ; ;28.205851019919066;
8651;BV-5213;Clotoide;16.341; ; ;2.880072854750669;
8652;BV-5213;Clotoide;16.341; ; ;7.281107874932516;
8653;BV-5213;Corba;36.674; ; ;18.410679104995467;
8654;BV-5213;Clotoide;24.868; ; ;16.862345363078937;
8655;BV-5213;Recta;0; ; ;71.64817361126353;
8656;BV-5213;Corba;319.635; ; ;10.606664096570773;
8657;BV-5213;Clotoide;115.467; ; ;51.852792503591274;
8658;BV-5213;Recta;0; ; ;77.77068159072387;
8659;BV-5213;Clotoide;32.612; ; ;19.26360431853991;
8660;BV-5213;Corba;55.209; ; ;43.55012144857967;
8661;BV-5213;Corba;166.23; ; ;21.49590062396805;
8662;BV-5213;Clotoide;78.493; ; ;14.17955671028631;
8663;BV-5213;Clotoide;52.329; ; ;39.081841186183034;
8664;BV-5213;Corba;68.805; ; ;12.734851248297648;
8665;BV-5213;Clotoide;40.504; ; ;23.84340099169672;
8666;BV-5213;Recta;0; ; ;50.58993337896866;
8667;BV-5213;Corba;48.262; ; ;46.34346154769787;
8668;BV-5213;Clotoide;10.261; ; ;2.1815383201665504;
8669;BV-5213;Clotoide;10.261; ; ;3.0934106494188014;
8670;BV-5213;Corba;35.843; ; ;22.40937955573655;
