OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
47934;BV-4024;Corba;35.631; ; ;15.059975237141813;
47935;BV-4024;Corba;205.116; ; ;16.509094904054116;
47936;BV-4024;Corba;59.87; ; ;14.77721204219653;
47937;BV-4024;Clotoide;32.551; ; ;17.697853110438405;
47938;BV-4024;Recta;0; ; ;9.073239671157665;
47939;BV-4024;Clotoide;16.523; ; ;8.921613103910095;
47940;BV-4024;Corba;30.601; ; ;14.298306305378684;
47941;BV-4024;Clotoide;15.002; ; ;6.707588463436972;
47942;BV-4024;Corba;348.18; ; ;16.096318386995005;
47943;BV-4024;Recta;0; ; ;24.44387423396202;
47944;BV-4024;Corba;388.43; ; ;40.029341740398664;
47945;BV-4024;Recta;0; ; ;3.576144990908551;
47946;BV-4024;Clotoide;34.732; ; ;11.79411758163415;
47947;BV-4024;Corba;102.28; ; ;16.622273915150913;
47948;BV-4024;Corba;647.132; ; ;19.008162828583895;
47949;BV-4024;Corba;89.312; ; ;23.431881739947816;
47950;BV-4024;Clotoide;17.426; ; ;3.1033928840719525;
47951;BV-4024;Clotoide;17.426; ; ;5.858124263738947;
47952;BV-4024;Corba;52.1; ; ;9.897485537155436;
47953;BV-4024;Clotoide;8.692; ; ;3.0804614357685933;
47954;BV-4024;Corba;16.648; ; ;10.806160755423589;
47955;BV-4024;Clotoide;16.849; ; ;15.979030408796616;
47956;BV-4024;Corba;2627.465; ; ;14.855507297189096;
47957;BV-4024;Corba;53.898; ; ;21.518510342774988;
47958;BV-4024;Recta;0; ; ;31.977376682711984;
47959;BV-4024;Corba;38.571; ; ;12.586618067130328;
47960;BV-4024;Corba;21.964; ; ;13.244129604826057;
47961;BV-4024;Clotoide;19.954; ; ;15.277769265433513;
47962;BV-4024;Corba;139.751; ; ;10.935749859466892;
47963;BV-4024;Recta;0; ; ;28.81967241713244;
47964;BV-4024;Clotoide;19.508; ; ;17.484446869488274;
47965;BV-4024;Corba;21.763; ; ;7.093940254422007;
47966;BV-4024;Clotoide;17.951; ; ;14.804762477544035;
47967;BV-4024;Recta;0; ; ;10.864371193910786;
47968;BV-4024;Clotoide;19.01; ; ;18.72740491528612;
47969;BV-4024;Corba;19.294; ; ;10.674656928846316;
47970;BV-4024;Corba;50.864; ; ;12.566012992586122;
47971;BV-4024;Recta;0; ; ;11.99603626212917;
47972;BV-4024;Corba;112.071; ; ;13.035256638098552;
47973;BV-4024;Clotoide;62.663; ; ;22.394963972499397;
47974;BV-4024;Corba;310.607; ; ;12.037727261446845;
47975;BV-4024;Corba;51.181; ; ;23.77123521821515;
47976;BV-4024;Clotoide;20.494; ; ;8.205603437167122;
47977;BV-4024;Clotoide;20.494; ; ;1.4788128826162317;
47978;BV-4024;Corba;283.997; ; ;12.58749220315664;
47979;BV-4024;Corba;62.749; ; ;22.876337509354585;
47980;BV-4024;Clotoide;29.045; ; ;13.44340685844146;
47981;BV-4024;Recta;0; ; ;11.995166442116188;
47982;BV-4024;Corba;274.296; ; ;27.785763005533717;
47983;BV-4024;Recta;0; ; ;13.767391056215194;
47984;BV-4024;Clotoide;25.426; ; ;12.784375090965742;
47985;BV-4024;Corba;50.568; ; ;18.09560497785781;
47986;BV-4024;Clotoide;20.381; ; ;6.302774795070443;
47987;BV-4024;Corba;217.336; ; ;14.08032050177556;
47988;BV-4024;Corba;62.956; ; ;22.089799967291928;
47989;BV-4024;Clotoide;36.34; ; ;17.80479406773825;
47990;BV-4024;Clotoide;36.34; ; ;5.854206325063459;
47991;BV-4024;Corba;225.584; ; ;18.094319531100993;
47992;BV-4024;Clotoide;33.431; ; ;25.212407905052206;
47993;BV-4024;Corba;37.048; ; ;5.124676627518096;
47994;BV-4024;Corba;17.3; ; ;10.913909931911485;
47995;BV-4024;Corba;14.457; ; ;3.8666454341442122;
47996;BV-4024;Clotoide;13.743; ; ;13.063269346948912;
47997;BV-4024;Recta;0; ; ;19.84910822953973;
47998;BV-4024;Corba;109.547; ; ;18.71712094763553;
47999;BV-4024;Clotoide;20.608; ; ;3.8768463072941546;
48000;BV-4024;Clotoide;20.608; ; ;7.170085754597536;
48001;BV-4024;Corba;42.402; ; ;14.579390955006575;
48002;BV-4024;Corba;22.241; ; ;15.711959542448742;
48003;BV-4024;Corba;38.226; ; ;7.995833666896419;
48004;BV-4024;Clotoide;21.187; ; ;11.665250299651944;
48005;BV-4024;Corba;5834.515; ; ;33.74780939626674;
48006;BV-4024;Recta;0; ; ;46.50912290802962;
48007;BV-4024;Corba;171.884; ; ;23.06759220176095;
48008;BV-4024;Clotoide;35.114; ; ;7.173305382652209;
48009;BV-4024;Clotoide;35.114; ; ;4.469050483198665;
48010;BV-4024;Corba;275.896; ; ;23.307428650378387;
48011;BV-4024;Corba;399.285; ; ;23.920994508890384;
48012;BV-4024;Recta;0; ; ;21.556725115818185;
48013;BV-4024;Corba;85.941; ; ;19.53180177742651;
48014;BV-4024;Clotoide;16.972; ; ;3.3516184786904715;
48015;BV-4024;Clotoide;16.972; ; ;2.3441731703246833;
48016;BV-4024;Corba;118.785; ; ;12.918321358077163;
48017;BV-4024;Clotoide;72.938; ; ;43.291782667557044;
48018;BV-4024;Clotoide;72.938; ; ;15.748376750711845;
