OBJECTID;N;CAR_CARRETERA;CODI_TRAM;INICI_TRAM;FINAL_TRAM;CAR_DESCR;TRA_ORIGEN;TRA_FINAL;TRA_TIPUS_VIA;TRA_TITULARITAT;TRA_CLASSIFICACIO_FUNC_REAL;TRA_CLASSIFICACIO_TECN_REAL;TRA_REGIM_GESTIO;TRA_SECTOR_CONS;TRA_AMBIT_GEST_PATRIMONIAL;TRA_AMBIT_ORG_AUTORITZADOR;TRA_CARRILS;TRA_COMARCA;TRA_PKI_POS;TRA_PKF_POS;TRA_LONG_APARENT;TRA_LONG_GEOM;TRA_LONG_AMB_BRANCS;TRA_XY_INICIAL;TRA_XY_FINAL;Shape.STLength();Shape
11024;1;B-102;1;0+000;1+235;Accés a Pujalt;N-141a (PQ 16.325);Centre urbà de Pujalt;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;1171;1235;1171;1171;368877 4620347;368781 4619617;1171.3047375535436;
11110;2;B-110;1;0+000;1+130;Antiga carretera del Bruc;N-IIz, al Bruc;Intersecció B-111 i BP-1101, al Bruc;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;1196;1130;1196;1427;396307 4606210;397068 4606145;1196.3448279397128;
10849;3;B-112;1;0+000;6+233;Carretera de Collbató a l'aeri de Montserrat;A-2 (PQ 575.750), a Collbató;C-55 (PQ 11.500), al pont d'accés a l'Estació de l'Aeri;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;0;6012;6233;6012;6275;402558 4601879;404214 4605008;6012.10116537302;
11123;4;B-113;1;0+570;4+135;Carretera de ca n'Astruc;Pont de Ca n'Estruc;Camí asfaltat;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;570;4119;3565;3549;3549;404700 4603009;406515 4602129;3549.421210821825;
11042;5;B-121;1;0+000;0+375;Accés a l'estació d'Olesa de Montserrat;Estació d'Olesa de Montserrat;Intersecció amb la BV-1211;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;371;375;371;371;410172 4602142;410069 4602064;371.49455985931723;
10890;6;B-142;1;4+350;9+350;Carretera de Polinyà;Rotonda de la C-155, a Polinyà;C-1413a (PQ 31.260), a les Brugueres, a Sentmenat;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;4350;9350;5000;5000;5029;429569 4601951;427674 4606251;5000.12736534073;
11011;7;B-150;1;0+000;3+842;Carretera de Castellbisbal. Tram sud;Rotonda C-1413a (PQ 4.787);B-151 (continuació), a Castellbisbal;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;3759;3842;3759;4282;416463 4589596;415096 4592769;3758.728020872877;
10995;8;B-151;1;3+842;9+055;Carretera de Castellbisbal. Tram nord;B-150 (continuació), a Castellbisbal;C-243c (PQ 7.650 );Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;3842;8793;5213;4951;5106;415096 4592769;414705 4597236;4951.010230866607;
10814;9;B-211;1;9+000;10+030;Carretera de Sant Pere de Ribes a Sitges;Rotonda amb C-32 (PQ 28.300) i C-15B, a Sant Pere de Ribes;Límit del TM de Sitges, a l'encreuament amb el carrer d'Esparreguera (Urb. Sta. Bàrbara);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Garraf;9000;10035;1030;1035;1078;398224 4567220;398989 4566567;1035.3621734328872;
10889;11;B-224z;2;16+730;19+510;Travessera de Masquefa;Entrada a la rotonda B-224z/167-R;B-224 (PQ 19.158), a Sant Esteve Sesrovires.;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;16730;19493;2780;2763;3149;401451 4594919;403493 4594070;2763.4573743381416;
11071;10;B-224z;1;15+000;15+630;Travessera de Masquefa;B-224 (PQ 15.000), a Masquefa;Sortida rotonda B-224z/156-R;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;15000;15634;630;634;1073;400079 4595141;400587 4595402;634.0082834482611;
10844;12;B-401;1;0+000;2+700;Accés a Vallcebre;B-400 (PQ 6.835), a Vallcebre;Plaça de l'Ajuntament, a Vallcebre;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Berguedà;0;2687;2700;2687;2687;402443 4675082;402407 4673022;2687.3850412344527;
11000;13;B-421;1;0+000;1+170;Accés a Montmajor;B-420 (PQ 13.320);Montmajor;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Berguedà;0;1171;1170;1171;1171;394231 4652580;395266 4652508;1170.9242749443533;
11122;14;B-423;1;0+000;9+410;Accés a Castelladral;BP-4313 (PQ 57.760), a Súria;Pista forestal, a Castelladral;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;9401;9410;9401;9401;396621 4631762;398949 4639472;9400.758590922253;
11096;15;B-432;1;0+000;12+420;Carretera d'Olost a Prats de Lluçanès;Intersecció BV-4405 (PQ 0) i la C-154 (PQ 19.755), a Olost;Intersecció C-154 (PQ 31.400) i B-431 (PQ 72.700), a Prats de Lluçanès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Lluçanès;0;11679;12420;11679;11679;425167 4648493;419763 4651148;11678.906344743737;
10956;16;B-502;1;0+000;6+450;Carretera de Vilassar de Mar a Argentona;N-II (PQ 641.605), a Vilassar de Mar;Rotonda C-1415c (PQ 3.100), a Argentona;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Maresme;0;6258;6450;6258;6862;449933 4595128;450528 4600114;6258.248253186784;
10819;18;B-510;2;6+032;10+150;Carretera de Dosrius;Límit comarca Vallès Oriental-Maresme;Final pont sobre AP-7, a Llinars del Vallès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;5652.000474;9713;4118;4060;4314;450169 4606779;450246 4609514;4061.056798321468;
10831;17;B-510;1;0+000;6+032;Carretera de Dosrius;C-1415c, a l'enllaç amb la C-60, a Argentona;Límit comarca Vallès Oriental-Maresme;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Maresme;0;5652.000474;6032;5652;6129;449235 4602504;450169 4606779;5652.329548331321;
11118;19;B-522;1;1+100;13+100;Carretera de Manlleu;Rotonda amb l'antiga B-523 (avui vial municipal M08298-5);C-153 (PQ 11.940), a Sant Martí Sescorts, a Santa Maria de Corcó;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vic;Diputació de Barcelona;Diputació de Barcelona;1+1;Osona;1100;13103;12000;12003;13213;438583 4644116;445024 4651975;12002.891425779988;
11143;20;B-603;1;0+000;0+462;Accés a Sant Pol de Mar;N-II (PQ 663.000), a Sant Pol de Mar;Rotonda amb el vial municipal M08235-5, a Sant Pol de Mar;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Maresme;0;461;462;461;774;467857 4605254;467978 4605603;461.3593876639119;
11138;21;B-6431;1;0+000;0+970;Accés a Can Gonteres;Rotonda B-122 (PK 2+300) i enllac amb B-40;Urbanització Can Gonteres;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;971;970;971;971;415972 4604053;415433 4603293;970.9479146766844;
11165;22;BP-1101;1;1+400;6+177;Carretera de Can Maçana;Can Maçana (BP-1103);Límit comarcal Bages-Anoia;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;1400;6105.119362;4777;4705;4705;397274 4607244;396787 4611156;4704.872084823666;
11087;24;BP-1101;3;8+000;13+410;Carretera de Can Maçana;Limit comarcal Bages-Anoia;Rotonda C-37 (PQ 89.174);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;7936.262705;13283;5410;5346;5375;397964 4612193;399246 4616821;5346.924917268432;
10983;23;BP-1101;2;6+177;8+000;Carretera de Can Maçana;Límit comarcal Bages-Anoia;Límit comarcal Bages-Anoia;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Límit comarcal Anoia-Bages;6105.119362;7936.262705;1823;1831;1831;396787 4611156;397964 4612193;1831.185323138093;
10903;25;BP-1121;1;0+000;4+500;Carretera del Borràs a Montserrat;Estació de FC de Monistrol de Montserrat;Monistrol de Montserrat (C-55);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;4522;4500;4522;4601;405775 4609124;403850 4607164;4521.720208635456;
10914;26;BP-1241;1;0+000;12+047;Carretera de Gallifa;B-124 (PQ 18.790), a Sant Llorenç Savall;Límit comarca Vallès Occidental - Vallès Oriental;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;12032.123829;12047;12032;12060;421526 4614177;428063 4617157;12032.178279481344;
10919;27;BP-1241;2;12+047;16+960;Carretera de Gallifa;Límit comarca Vallès Occidental - Vallès Oriental;C-59 (PQ 20.980) -antiga B-143 (PQ 19.440)-, a Sant Feliu de Codines ;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;12032.123829;16937;4913;4904;4905;428063 4617157;430440 4615413;4905.1734597985005;
10900;29;BP-1432;2;32+045;32+582;Carretera de Sant Feliu de Codines a la Garriga;Rotonda d'accés a la C-17 i avinguda de Ramon Ciurans;Intersecció amb l'N-152a, a la Garriga;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;32045;32582.62807;537;537;538;439905 4614211;440340 4614512;537.7651236621272;
10999;30;BP-1432;3;32+582;32+900;Carretera de Sant Feliu de Codines a la Garriga;Intersecció amb l'N-152a, a la Garriga;Carrer dels Banys (carretera vella), a la Garriga;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+0;Vallès Oriental;32582.62807;32901;318;318;318;440340 4614512;440592 4614706;317.81456839648723;
11152;28;BP-1432;1;17+648;31+410;Carretera de Sant Feliu de Codines a la Garriga;Rotonda de la C-59 (PQ 20.300) -antiga B-143 (PQ18.800)-, a Sant Feliu de Codines;Rotonda del PI el Congost ;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;17648;31392;13762;13744;14597;430365 4614763;439818 4613554;13743.935575669002;
10824;31;BP-1432z;1;0+000;0+425;Accés al Mas Bellavista;BP-1432 (PQ 31.000);Accés al Mas Bellavista;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;429;425;429;429;439463 4613340;439726 4613632;429.2029942747472;
10800;32;BP-1438;1;0+000;0+814;Accés a l'Ametlla del Vallès;BP-1432  (PQ 30.180);C-17 (PQ 26.341) -antiga N-152 (PQ 33.600)-, enllaç amb la BV-1433 (PQ 0);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;768;814;768;987;438867 4612943;439085 4612297;767.8705339926772;
11129;33;BP-1503z;1;23+948;24+347;Accés a Terrassa, per Can Jofresa;BP-1503, a Can Jofresa;Avinguda de Santa Eulàlia (cantonada sud), a Terrassa;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;23948;24400;399;452;660;418076 4599893;417928 4600287;451.7774264570549;
11101;34;BP-2126;1;0+000;17+340;Carretera de Font-rubí;Cruïlla de la BP-2121 (PQ 15.397);C-244 (PQ 28.057);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;17277;17340;17277;17350;381576 4587111;391146 4585423;17277.4000790636;
10893;35;BP-2151;1;8+275;9+456;Carretera de Sant Sadurní d'Anoia a Sant Pere de Riudebitlles;BP-2427 (PQ 8.275), cruïlla dels carrers de la Diputació i de Sant Antoni, a Sant Sadurní d'Anoia;Rotonda amb la C-532, BV-2241 i BV-2244, a Sant Sadurní d'Anoia;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;8275;9812;1181;1537;1727;398743 4586534;397913 4587455;1536.6490048526316;
10885;37;BP-2427;2;7+030;8+275;Accés a Sant Sadurní d'Anoia;Inici d'enllaç BV-2244;BP-2151(PQ 8.275) cont. Cruïlla dels carrers de la Diputació i de St. Antoni, a Sant Sadurní d'Anoia;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;7030;8117;1245;1087;1457;399514 4586231;398743 4586534;1087.3630778167972;
10943;36;BP-2427;1;0+000;6+320;Accés a Sant Sadurní d'Anoia;N-340 (PQ 1.222.400);Rotonda sud de l'enllaç a l'AP-7;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vilafranca;Diputació de Barcelona;Diputació de Barcelona;1+1;Alt Penedès;0;6254;6320;6254;6322;400612 4581863;399233 4585765;6253.689076492416;
10818;38;BP-4313;1;15+140;23+154;Carretera de Santa Maria d'Oló a Súria;C-59 (PQ 62.565) -antiga C-670 (PQ 0)-;Enllaç amb la C-25;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Moianès;15140;23085.299378;8014;7945;7945;424701 4638954;418257 4636330;7945.054551174212;
11066;39;BP-4313;2;23+154;26+179;Carretera de Santa Maria d'Oló a Súria;Enllaç amb la C-25;Limit Comarca Moianès-Bages;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Límit comarcal Moianès-Bages;23085.299378;26165.25836;3025;3079;3080;418257 4636330;416095 4634371;3080.3068993692864;
11172;40;BP-4313;3;26+179;29+340;Carretera de Santa Maria d'Oló a Súria;Limit Comarca Moianès-Bages;Intersecció amb la B-431, a Avinyó;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;26165.25836;29114;3161;2948;3147;416095 4634371;414675 4634979;2948.7504736735523;
10822;42;BP-4653;2;14+394;17+390;Carretera de Perafita;Límit comarca Lluçanèes-Osona;Cruïlla amb la BP-4654 (PQ 8.120);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Osona;14323.382271;17296;2996;2972;3066;427618 4657181;428604 4659468;2972.716508636928;
10795;41;BP-4653;1;6+200;14+394;Carretera de Perafita;Cruïlla de la C-62 (T.M. d'Olost);Límit comarca Lluçanès-Osona;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Lluçanès;6200;14323.382271;8194;8123;8142;423663 4651532;427618 4657181;8123.129412907815;
10881;44;BP-4654;2;8+129;11+041;Carretera d'Alpens;Cruilla de la BP-4653. Límit Sector de Conservació;Límit comarca Lluçanès-Osona;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Osona;8051.35264;10947.211096;2912;2895;2896;428592 4659468;427814 4661226;2895.712293768649;
10938;46;BP-4654;4;19+250;27+040;Carretera d'Alpens;Límit comarca Lluçanès-Berguedà;Cruïlla amb la C-26 (PQ 168.948);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Berguedà;19098.345324;26870;7790;7771;7794;423052 4664940;418514 4665602;7771.689990834051;
10975;43;BP-4654;1;0+000;8+129;Carretera d'Alpens;C-17z (PQ 82.000), a Sant Quirze de Besora;Cruilla de la BP-4653. Límit Sector de Conservació;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Vic;Diputació de Barcelona;Diputació de Barcelona;1+1;Osona;0;8051.35264;8129;8051;8052;435235 4661272;428592 4659468;8051.516275191817;
11078;45;BP-4654;3;11+041;19+250;Carretera d'Alpens;Límit comarca Lluçanès-Osona;Límit comarca Lluçanès-Berguedà;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Berga;Diputació de Barcelona;Diputació de Barcelona;1+1;Lluçanès;10947.211096;19098.345324;8209;8151;8151;427814 4661226;423052 4664940;8151.05250281285;
10799;47;BP-5002;1;0+000;1+620;Carretera del Masnou a Granollers;Rotonda N-II (PQ 633.200);Accés a la C-32;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Maresme;0;1620;1620;1620;1845;442216 4591899;441405 4593265;1619.7810418980366;
10962;48;BP-5107;1;33+800;49+330;Carretera de la Garriga a Llinars del Vallès;Carrer de Sant Cristòfol, a la Garriga (carretera vella);Límit municipal Sant Antoni de Vilamajor-Llinars del Vallès;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;33800;49297;15530;15497;15594;441187 4614697;450505 4610778;15496.895562271548;
10809;49;BP-5109;1;0+000;1+670;Accés a Sant Pere de Vilamajor;BP-5107 (PQ 46.230);Sant Pere de Vilamajor;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Granollers - Sant Celoni;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Oriental;0;1684;1670;1684;1684;450079 4613689;449101 4614885;1684.4482083574417;
10834;50;BV-1001;1;0+000;0+375;Carretera de Sant Martí Sesgueioles;N-141b (PQ 32.065) i C-1412z, a Calaf;Enllaç amb la C-1412a, a Calaf;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;377;375;377;377;376292 4620731;376172 4620374;377.24950542496265;
10832;51;BV-1004;1;0+000;0+586;Accés a Veciana;BV-1005 (PQ 4.690);Veciana;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;586;586;586;586;373842 4612998;374154 4612711;586.4937579230898;
10942;52;BV-1005;1;0+000;4+690;Carretera de Copons a Veciana;C-1412az (PQ 52.000), a Copons;BV-1004 (PQ 0);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;4548;4690;4548;4562;376564 4610728;373842 4612998;4548.088361994751;
11060;53;BV-1006;1;0+000;0+905;Accés a Segur;BV-1001 (PQ 7.307);Plaça de la Rectoria, a Segur;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;898;905;898;898;373020 4615227;372634 4615668;898.1155922145305;
10998;54;BV-1031;1;0+000;19+159;Carretera dels Prats de Rei a Igualada;Rotonda C-1412a (PQ 42.225);Avinguda dels Països Catalans, a Igualada;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;18738;19159;18738;18783;378554 4617772;384858 4605303;18737.992084626218;
11044;55;BV-1033;1;0+000;0+375;Accés a Sant Pere Sallavinera;N-141b (PQ 26.860);Sant Pere Sallavinera;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;383;375;383;437;380839 4621514;381186 4621473;383.02413940546364;
11032;56;BV-1037;1;0+000;5+800;Accés a Rubió;C-1412a (PQ 54.270);el Castell de Rubió;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;5781;5800;5781;6077;377514 4608181;380828 4611173;5780.840208689899;
10992;57;BV-1038;1;1+693;2+823;Accés a l'Espelt;Enllaç A-2 i N-IIa (PQ 551.670);L'Espelt;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;1693;2801;1130;1108;1108;383234 4605520;382722 4606263;1108.363271093939;
11156;58;BV-1081;1;0+000;4+838;Carretera de Castellfollit del Boix a Maians;Castellfollit del Boix;Maians;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;4833;4838;4833;4976;390537 4613445;390498 4610158;4832.785337980636;
11082;59;BV-1106;1;0+000;3+285;Carretera d'Igualada a Òdena;N-IIa (PQ 555.800);Inici del Passeig de Sant Miquel, a Òdena;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Anoia;0;3307;3285;3307;3633;386833 4603891;387072 4606712;3307.004056960716;
11149;60;BV-1122;1;0+000;3+868;Carretera de Sant Cristòfol de Castellbell;BV-1123 (PQ 4.675);Pista forestal;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;3844;3868;3844;3844;400509 4611660;402356 4609467;3844.4973519214805;
10970;61;BV-1123;1;0+000;10+820;Carretera de Marganell;C-1411a (PQ 14.375), al Burés;BP-1101 (PQ 8.615);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Igualada - Manresa;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;0;10809;10820;10809;10809;404561 4610958;398232 4612729;10808.638295756733;
10978;63;BV-1201;2;6+500;6+870;Carretera d'Olesa de Montserrat a Martorell;Límit comarca Baix Llobregat-Vallès Occidental;Entrada a la rotonda de la A-2;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;6552.620689;6929;370;376;407;410403 4594257;410451 4593910;376.2889630947809;
10785;62;BV-1201;1;0+590;6+500;Carretera d'Olesa de Montserrat a Martorell;Creuament amb el C/Francesc Monné;Límit comarca Baix Llobregat-Vallès Occidental;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;590;6552.620689;5910;5962;6114;408401 4599322;410403 4594257;5962.409519276116;
10871;64;BV-1201;3;6+960;8+800;Carretera d'Olesa de Montserrat a Martorell;Sortida de la rotonda de la A-2;C-243c (PQ 736), a Martorell;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;6960;8772;1840;1812;1986;410389 4593849;411438 4592448;1811.780096931946;
10788;66;BV-1202;2;5+493;10+504;Carretera d'Ullastell. Tram oest;Límit comarca Baix Llobregat-Vallès Occidental;Cruïlla de la BV-1201 (PQ 5.100);Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Baix Llobregat;5476;10482;5011;5006;5107;412494 4596470;409963 4595390;5005.485446260926;
10997;65;BV-1202;1;3+000;5+493;Carretera d'Ullastell. Tram oest;Continuació de la BV-1203, a Ullastrell;Límit comarca Baix Llobregat-Vallès Occidental;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;3000;5476;2493;2476;2476;413238 4597938;412494 4596470;2476.380188945977;
11142;67;BV-1203;1;0+000;3+000;Carretera d'Ullastell. Tram est;C-243c (PQ 9.400);Continuació de la BV-1202, a Ullastrell;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;3003;3000;3003;3219;415414 4598698;413238 4597938;3002.6167933561533;
10826;68;BV-1211;1;0+000;2+850;Carretera de Vacarisses a l'estació d'Olesa de Montserrat;BV-1212 (PQ 0), a Vacarisses;C-58 -antiga BP-1213-;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;2762;2850;2762;2844;409886 4606615;410136 4604297;2761.820590056445;
10910;70;BV-1212;2;4+447;7+385;Carretera de Vacarisses a la Bauma;Límit comarca Bages-Vallès Occidental;C-58 (PQ 37.250) -antiga BP-1213 (PQ 14.320)-;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Bages;4303.254362;7137;2938;2833;2911;407719 4607817;405608 4608002;2834.289193476505;
10931;69;BV-1212;1;0+000;4+447;Carretera de Vacarisses a la Bauma;BV-1211 (PQ 0), a Vacarisses;Límit comarca Bages-Vallès Occidental;Troncal;Diputació de Barcelona;Xarxa local;Carretera de calçada única;Directa;Martorell;Diputació de Barcelona;Diputació de Barcelona;1+1;Vallès Occidental;0;4303.254362;4447;4303;4303;409886 4606615;407719 4607817;4303.146200490509;
