OBJECTID;Carretera;Tipus;Valor;Observacions;Sentit;Shape.STLength();Shape
2417;BP-4654;Corba;174.897; ; ;19.041356686445106;
2418;BP-4654;Corba;28.998; ; ;27.229988140183107;
2419;BP-4654;Clotoide;23.742; ; ;19.4543635350092;
2420;BP-4654;Recta;0; ; ;116.41750596612225;
2421;BP-4654;Corba;99.479; ; ;30.184030730206228;
2422;BP-4654;Recta;0; ; ;80.61651599877054;
2423;BP-4654;Corba;1002.443; ; ;45.32947121623059;
2424;BP-4654;Corba;52.455; ; ;20.160927969842806;
2425;BP-4654;Clotoide;16.258; ; ;5.0391236654346265;
2426;BP-4654;Clotoide;81.292; ; ;36.66485711965359;
2427;BP-4654;Corba;191.499; ; ;34.303300001736524;
2428;BP-4654;Recta;0; ; ;32.72029720498345;
2429;BP-4654;Clotoide;21.585; ; ;15.02462729735602;
2430;BP-4654;Corba;35.471; ; ;14.034971318502837;
2431;BP-4654;Clotoide;22.885; ; ;14.763627388786436;
2432;BP-4654;Clotoide;45.769; ; ;28.433576426194623;
2433;BP-4654;Corba;106.204; ; ;28.091933236656992;
2434;BP-4654;Recta;0; ; ;91.71046406812506;
2435;BP-4654;Corba;86.633; ; ;36.23929368873493;
2436;BP-4654;Recta;0; ; ;81.31095302670735;
2437;BP-4654;Corba;75.062; ; ;36.16325587138706;
2438;BP-4654;Recta;0; ; ;47.38906306628683;
2439;BP-4654;Corba;317.126; ; ;58.340826686479;
2440;BP-4654;Corba;27.907; ; ;20.518922545193742;
2441;BP-4654;Clotoide;20.697; ; ;15.34894905444986;
2442;BP-4654;Recta;0; ; ;36.50698895179783;
2443;BP-4654;Corba;21.886; ; ;22.877424936692513;
2444;BP-4654;Recta;0; ; ;41.58270029070409;
2445;BP-4654;Clotoide;21.368; ; ;14.88228360398516;
2446;BP-4654;Corba;30.497; ; ;16.776301652227552;
2447;BP-4654;Clotoide;19.004; ; ;11.440766176203567;
2448;BP-4654;Corba;902.515; ; ;29.93515258234589;
2449;BP-4654;Recta;0; ; ;51.81815010283433;
2450;BP-4654;Corba;179.783; ; ;38.53388897553827;
2451;BP-4654;Recta;0; ; ;106.17471908990014;
2452;BP-4654;Corba;60.666; ; ;35.11692181485098;
2453;BP-4654;Corba;79.198; ; ;26.42672441992266;
2454;BP-4654;Clotoide;35.577; ; ;15.98126078293061;
2455;BP-4654;Clotoide;35.577; ; ;8.161473597997897;
2456;BP-4654;Corba;155.084; ; ;8.705966573396902;
2457;BP-4654;Corba;28.757; ; ;21.41143310423488;
2458;BP-4654;Clotoide;25.57; ; ;12.588606911647345;
2459;BP-4654;Corba;66.324; ; ;43.583240811985185;
2460;BP-4654;Corba;1531.298; ; ;56.021147518517495;
2461;BP-4654;Corba;95.466; ; ;32.579243640405345;
2462;BP-4654;Recta;0; ; ;56.17479882362845;
2463;BP-4654;Corba;33.241; ; ;35.55870981034524;
2464;BP-4654;Recta;0; ; ;111.89264059460048;
2465;BP-4654;Clotoide;37.288; ; ;23.64654928043793;
2466;BP-4654;Corba;67.325; ; ;25.860972404050656;
2467;BP-4654;Clotoide;26.071; ; ;10.09567973470639;
2468;BP-4654;Clotoide;26.071; ; ;8.94709209036919;
2469;BP-4654;Corba;75.967; ; ;35.539964042238864;
2470;BP-4654;Recta;0; ; ;86.14177112937764;
2471;BP-4654;Clotoide;46.472; ; ;44.13990799836857;
2472;BP-4654;Corba;48.882; ; ;19.068355215937263;
2473;BP-4654;Recta;0; ; ;310.4858614605905;
2474;BP-4654;Clotoide;29.464; ; ;21.976785357034196;
2475;BP-4654;Corba;39.338; ; ;37.109028806507695;
2476;BP-4654;Recta;0; ; ;36.14020463163225;
2477;BP-4654;Clotoide;28.477; ; ;20.01155120710142;
2478;BP-4654;Corba;40.697; ; ;11.972163853351175;
2479;BP-4654;Clotoide;34.193; ; ;28.7268658362563;
2480;BP-4654;Recta;0; ; ;144.73600780415856;
2481;BP-4654;Clotoide;22.145; ; ;14.056563572849525;
2482;BP-4654;Corba;34.884; ; ;22.07638890260497;
2483;BP-4654;Clotoide;21.817; ; ;13.643338365550044;
2484;BP-4654;Recta;0; ; ;135.14472710600444;
2485;BP-4654;Corba;499.683; ; ;43.00798090610253;
2486;BP-4654;Recta;0; ; ;169.21734519482112;
2487;BP-4654;Clotoide;32.869; ; ;26.01283754286421;
2488;BP-4654;Corba;41.53; ; ;16.34173134042856;
2489;BP-4654;Clotoide;32.252; ; ;25.04431080470211;
2490;BP-4654;Recta;0; ; ;179.73020918318994;
2491;BP-4654;Corba;62.27; ; ;27.529976629104773;
2492;BP-4654;Clotoide;33.646; ; ;18.17955996095197;
2493;BP-4654;Clotoide;33.646; ; ;9.524771576989375;
2494;BP-4654;Corba;114.141; ; ;34.12415060037849;
2495;BP-4654;Recta;0; ; ;89.6578314648455;
2496;BP-4654;Corba;109.593; ; ;28.328887388009225;
2497;BP-4654;Clotoide;51.175; ; ;23.896165405991685;
2498;BP-4654;Clotoide;51.175; ; ;32.31013716009646;
2499;BP-4654;Corba;81.052; ; ;13.942710159089323;
2500;BP-4654;Recta;0; ; ;87.95696776180647;
2501;BP-4654;Corba;49.152; ; ;28.781599552236994;
2502;BP-4654;Recta;0; ; ;46.048042490621796;
2503;BP-4654;Corba;84.978; ; ;42.876171215890054;
2504;BP-4654;Recta;0; ; ;43.387493096605745;
2505;BP-4654;Corba;69.494; ; ;34.04106629634635;
2506;BP-4654;Recta;0; ; ;64.4797009539148;
2507;BP-4654;Corba;138.302; ; ;23.0196360306942;
2508;BP-4654;Clotoide;71.541; ; ;37.006604096902706;
2509;BP-4654;Recta;0; ; ;119.73092884388758;
2510;BP-4654;Clotoide;37.955; ; ;24.236842785696396;
2511;BP-4654;Corba;59.435; ; ;40.35074404066051;
2512;BP-4654;Recta;0; ; ;93.25275540223318;
